elapsed,cwnd,bytes_acked,bytes_received,rcv_space
110.617581129,10,-,12462936,359104
110.621621132,32,717281,27576,28960
110.621746063,10,-,11271232,298288
110.621874094,10,-,10137448,320008
110.621995926,10,-,16200224,360552
110.622117043,10,-,11473952,306976
110.622246981,73,8185,2793,28960
111.637778997,10,-,12552712,359104
111.641919136,32,723857,27816,28960
111.642069101,10,-,11346528,298288
111.642218113,10,-,10235912,320008
111.642353058,10,-,16395704,360552
111.642485142,10,-,11639024,306976
111.642622948,73,8185,2793,28960
112.659824133,10,-,12641040,359104
112.66177702,8,730417,28056,28960
112.661936998,10,-,11430512,298288
112.662075996,10,-,10328584,320008
112.662215948,10,-,16582496,360552
112.662351131,10,-,11804096,306976
112.662482023,73,8185,2793,28960
113.677437067,10,-,12730816,359104
113.681329966,17,736993,28296,28960
113.68145895,10,-,11514496,298288
113.681586981,10,-,10419808,320008
113.681707144,10,-,16759152,360552
113.681817055,10,-,11966272,306976
113.681932926,73,8185,2793,28960
114.696741104,10,-,12814800,359104
114.700909138,26,743553,28536,28960
114.70105195,10,-,11599928,298288
114.701198101,10,-,10503792,320008
114.701328039,10,-,16919880,360552
114.701458931,10,-,12119760,306976
114.701610088,73,8185,2793,28960
115.716500998,10,-,12901680,359104
115.720665932,28,750129,28776,28960
115.720793009,10,-,11689704,298288
115.720906973,10,-,10589224,320008
115.721018076,10,-,17080608,360552
115.7211411,10,-,12281936,306976
115.721256018,73,8185,2793,28960
116.735994101,10,-,12990008,359104
116.739944935,37,756705,29016,28960
116.740067005,10,-,11776584,298288
116.740195036,10,-,10664520,320008
116.740316153,10,-,17261608,360552
116.74043107,10,-,12461488,306976
116.740546942,73,8185,2793,28960
117.755602121,10,-,13084128,359104
117.759689093,38,763281,29256,28960
117.759814024,10,-,11867808,298288
117.759936094,10,-,10738368,320008
117.760052919,10,-,17444056,360552
117.760173082,10,-,12638144,306976
117.7602911,73,8185,2793,28960
118.77581811,10,-,13175352,359104
118.780215025,38,769873,29496,28960
118.780323029,10,-,-,-
118.780477047,10,-,11957584,298288
118.780617952,10,-,10810768,320008
118.78075099,10,-,17619264,360552
118.780887127,10,-,12814800,306976
118.781018972,73,8185,2793,28960
119.796473026,10,-,13262232,359104
119.800866127,38,776657,29736,28960
119.800974131,1,-,-,-
119.801092148,10,-,12044464,298288
119.80121994,10,-,10878824,320008
119.801337004,10,-,17784336,360552
119.801455975,10,-,12974080,306976
119.801579952,73,8185,2793,28960
120.81637311,10,-,13352008,359104
120.820704937,38,783457,29976,28960
120.820805073,1,-,-,-
120.820995092,10,-,12134240,298288
120.821145058,10,-,10951224,320008
120.821295977,10,-,17952304,360552
120.821419001,10,-,13139152,306976
120.821538925,73,8185,2793,28960
121.836547136,10,-,13444680,359104
121.840745926,38,790241,30216,28960
121.840886116,10,-,12225464,298288
121.841033936,10,-,11022176,320008
121.84118104,10,-,18111584,360552
121.841315985,10,-,13304224,306976
121.841448069,73,8185,2793,28960
122.858605146,10,-,13528664,359104
122.860759974,8,796817,30456,28960
122.860892057,10,-,12300760,298288
122.861026049,10,-,11100368,320008
122.861140013,10,-,18253488,360552
122.861259937,10,-,13459160,306976
122.861382008,73,8185,2793,28960
123.876034975,10,-,13624232,359104
123.879627943,17,803377,30696,28960
123.879781008,10,-,12377504,298288
123.879914045,10,-,11187248,320008
123.880046129,10,-,18418560,360552
123.880187035,10,-,13648848,306976
123.880326033,73,8185,2793,28960
124.895154953,10,-,13714008,359104
124.89931798,26,809953,30936,28960
124.899465084,10,-,12447008,298288
124.899600983,10,-,11278472,320008
124.899744987,10,-,18574944,360552
124.899881124,10,-,13825504,306976
124.900030136,73,8185,2793,28960
125.91494298,10,-,13813920,359104
125.919019938,35,816529,31176,28960
125.919142008,10,-,12525200,298288
125.919273138,10,-,11369696,320008
125.919386148,10,-,18731328,360552
125.919502974,10,-,13996368,306976
125.919625998,73,8185,2793,28960
126.934865952,10,-,13910936,359104
126.938990116,44,823105,31416,28960
126.939155102,10,-,12600496,298288
126.939291,10,-,11452232,320008
126.939432144,10,-,18876128,360552
126.939567089,10,-,14164336,306976
126.939723969,73,8185,2793,28960
127.954606056,10,-,14012296,359104
127.958701134,52,829665,31656,28960
127.958850145,10,-,12684480,298288
127.958964109,10,-,11536216,320008
127.959080935,10,-,19035408,360552
127.959207058,10,-,14343888,306976
127.959321976,73,8185,2793,28960
128.976344109,10,-,14119448,359104
128.977684975,8,836225,31896,28960
128.977811098,10,-,12767016,298288
128.977927923,10,-,11620200,320008
128.978052139,10,-,19188896,360552
128.978163004,10,-,14543712,306976
128.978287935,73,8185,2793,28960
129.992340088,10,-,14229496,359104
129.996242046,10,-,-,-
129.99637413,17,842785,32136,28960
129.996496916,10,-,12848104,298288
129.996609926,10,-,11702736,320008
129.996726036,10,-,19333696,360552
129.99684906,10,-,14743536,306976
129.99696207,73,8185,2793,28960
131.011943102,10,-,14325064,359104
131.016121149,1,-,-,-
131.016261101,26,849553,32376,28960
131.016396046,10,-,12933536,298288
131.016554117,10,-,11780928,320008
131.016691923,10,-,19469808,360552
131.01682806,10,-,14923088,306976
131.016960144,73,8185,2793,28960
