elapsed,cwnd,bytes_acked,bytes_received,rcv_space
111.462478876,146,22681,11805,28960
111.462622881,10,-,12423840,377928
111.462743044,10,-,11859120,377928
111.462866068,10,-,20525400,524176
111.462994099,10,-,11082992,372136
111.46311307,10,743713,27816,28960
112.479402065,10,-,17771304,881832
112.479549885,146,22681,11805,28960
112.479697943,10,-,12497688,377928
112.47983098,10,-,11982200,377928
112.479969978,10,-,20581872,524176
112.480108023,10,-,11308880,372136
112.480237007,10,750481,28056,28960
113.497479916,10,-,17904520,881832
113.497642994,146,22681,11805,28960
113.497781038,10,-,12572984,377928
113.49791193,10,-,12109624,377928
113.498049974,10,-,20636896,524176
113.498189926,10,-,11531872,372136
113.498329878,10,757249,28296,28960
114.515464067,10,-,18026152,881832
114.515609026,146,22681,11805,28960
114.515726089,10,-,12638144,377928
114.515838861,10,-,12245736,377928
114.515959024,10,-,20684680,524176
114.516074896,10,-,11728800,372136
114.516192913,10,764017,28536,28960
115.533746958,10,-,18136200,881832
115.533895016,146,22681,11805,28960
115.534020901,10,-,12701856,377928
115.534137011,10,-,12389088,377928
115.534251928,10,-,20726672,524176
115.534373045,10,-,11919936,372136
115.53448987,10,770801,28776,28960
116.551320076,10,-,18249144,881832
116.551466942,146,22681,11805,28960
116.551609993,10,-,12785840,377928
116.551740885,10,-,12515064,377928
116.551879883,10,-,20773008,524176
116.552021027,10,-,12085008,372136
116.552150011,10,777569,29016,28960
117.568958998,10,-,18370776,881832
117.569099903,146,22681,11805,28960
117.56922102,10,-,12885752,377928
117.569346905,10,-,12623664,377928
117.569478035,10,-,20820792,524176
117.569599867,10,-,12244288,372136
117.56971693,10,784337,29256,28960
118.587106943,10,-,18498200,881832
118.587260008,146,22681,11805,28960
118.587406874,10,-,13013176,377928
118.587512016,10,-,-,-
118.587656975,10,-,12697512,377928
118.587787867,10,-,20874368,524176
118.587926865,10,-,12360128,372136
118.588052034,10,791137,29496,28960
119.605041981,10,-,18592320,881832
119.605195045,146,22681,11805,28960
119.605336905,10,-,13173904,377928
119.605453968,1,-,-,-
119.605597019,10,-,12745296,377928
119.605732918,10,-,20945320,524176
119.605861902,10,-,12441216,372136
119.606005907,10,798097,29736,28960
120.623028994,10,-,18686440,881832
120.623194933,146,22681,11805,28960
120.623338938,10,-,13372280,377928
120.623440981,1,-,-,-
120.623557091,10,-,12788736,377928
120.623662949,10,-,21030752,524176
120.623785973,10,-,12509272,372136
120.62390089,10,805121,29976,28960
121.640466928,10,-,18767528,881832
121.64063096,146,22681,11805,28960
121.640768051,10,-,13553280,377928
121.640891075,1,-,-,-
121.641031027,10,-,12824936,377928
121.641169071,10,-,21123424,524176
121.641296864,10,-,12567192,372136
121.641424894,10,812113,30216,28960
122.657748938,10,-,18837032,881832
122.657877922,146,22681,11805,28960
122.657994032,10,-,13737176,377928
122.658098936,1,-,-,-
122.658209085,10,-,12859688,377928
122.658318996,10,-,21217544,524176
122.65843606,10,-,12625112,372136
122.658571005,10,819137,30456,28960
123.676691055,10,-,18894952,881832
123.676841974,146,22681,11805,28960
123.676972866,10,-,13918176,377928
123.677102089,1,-,-,-
123.677228928,10,-,12894440,377928
123.677354097,10,-,21311664,524176
123.677479029,10,-,12675792,372136
123.677601099,10,826145,30696,28960
124.694670916,10,-,18949976,881832
124.694798946,146,22681,11805,28960
124.69492507,10,-,14100624,377928
124.695031881,1,-,-,-
124.695142984,10,-,12924848,377928
124.695256948,10,-,21402888,524176
124.695379019,10,-,12727920,372136
124.695492983,10,833153,30936,28960
125.712233067,10,-,18999208,881832
125.712375879,146,22681,11805,28960
125.712500095,10,-,14277280,377928
125.712606907,1,-,-,-
125.71272707,10,-,12955256,377928
125.712843895,10,-,21494112,524176
125.712954044,10,-,12780048,372136
125.713068962,10,840177,31176,28960
126.730170012,10,-,19106360,881832
126.730316877,146,22681,11805,28960
126.730469942,10,-,14422080,377928
126.730660915,10,-,12991456,377928
126.730799913,10,-,21573752,524176
126.730933905,10,-,12833624,372136
126.731060982,10,847185,31416,28960
127.748147964,10,-,19219304,881832
127.748286963,146,22681,11805,28960
127.748404026,10,-,14566880,377928
127.748522997,10,-,13037792,377928
127.748646021,10,-,21654840,524176
127.748759031,10,-,12907472,372136
127.748882055,10,853969,31656,28960
128.765590906,10,-,19340936,881832
128.76573205,146,22681,11805,28960
128.765860081,10,-,14720368,377928
128.766000986,10,-,13094264,377928
128.766129971,10,-,21738824,524176
128.766268015,10,-,12979872,372136
128.766391039,10,860737,31896,28960
129.784058094,10,-,19456776,881832
129.784199953,146,22681,11805,28960
129.784323931,10,-,14894128,377928
129.784444094,10,-,13152184,377928
129.784560919,10,-,21828600,524176
129.784682035,10,-,13060960,372136
129.78480196,10,867505,32136,28960
130.801856995,10,-,19616056,881832
130.801995993,146,22681,11805,28960
130.802119017,10,-,15099744,377928
130.802233934,10,-,13207208,377928
130.802352905,10,-,21924168,524176
130.802469015,10,-,13153632,372136
130.80261898,10,874273,32376,28960
131.820106983,10,-,19786920,881832
131.820250988,146,22681,11805,28960
131.820371866,10,-,15319840,377928
131.82049489,10,-,13270920,377928
131.820613861,10,-,22016840,524176
131.820734024,10,-,13266576,372136
131.820842981,10,881041,32616,28960
132.837728977,10,-,19960680,881832
132.837874889,146,22681,11805,28960
132.83802104,10,-,15534144,377928
132.838154078,10,-,13336080,377928
132.838301897,10,-,22087792,524176
132.838438034,10,-,13385312,372136
132.838650942,10,887809,32856,28960
133.855859041,10,-,20151816,881832
133.856015921,146,22681,11805,28960
133.856148958,10,-,15761480,377928
133.85629487,10,-,13411376,377928
133.856436014,10,-,22161640,524176
133.856569052,10,-,13512736,372136
133.85669589,10,894577,33096,28960
134.873986959,10,-,20366120,881832
134.874129057,146,22681,11805,28960
134.874247074,10,-,15980128,377928
134.874345064,10,-,-,-
134.874465942,10,-,13480880,377928
134.874600887,10,-,22229696,524176
134.874718904,10,-,13632920,372136
134.874830008,10,901329,33336,28960
135.891942978,10,-,20600696,881832
135.89211297,146,22681,11805,28960
135.892241001,10,-,16223392,377928
135.892350912,1,-,-,-
135.892486095,10,-,13548936,377928
135.892602921,10,-,22302096,524176
135.892711878,10,-,13745864,372136
135.892821074,10,908305,33576,28960
136.909897089,10,-,20890296,881832
136.910057068,146,22681,11805,28960
136.910187006,10,-,16510096,377928
136.910302877,1,-,-,-
136.910438061,10,-,13630024,377928
136.910604954,10,-,22399112,524176
136.910737038,10,-,13950032,372136
136.910863876,10,915297,33816,28960
137.927820921,10,-,21139352,881832
137.927975893,146,22681,11805,28960
137.928122997,10,-,16756256,377928
137.928255081,10,-,13714008,377928
137.928384066,10,-,22564184,524176
137.928518057,10,-,14149856,372136
137.928647995,10,922305,34056,28960
138.945070982,10,-,21347864,881832
138.945209026,146,22681,11805,28960
138.945333004,10,-,16970560,377928
138.945451021,10,-,13858808,377928
138.945564032,10,-,22749528,524176
138.945672989,10,-,14348232,372136
138.945790052,10,929057,34296,28960
139.96231389,10,-,21567960,881832
139.962467909,146,22833,11805,28960
139.962625027,10,-,14064424,377928
139.962769032,10,-,22963832,524176
139.962900877,10,-,14561088,372136
139.963028908,10,935825,34536,28960
140.980522871,10,-,21814120,881832
140.980671883,146,22833,11805,28960
140.980802059,10,-,14313480,377928
140.980917931,10,-,23254880,524176
140.981029987,10,-,14810144,372136
140.981152058,10,942257,34776,28960
141.997293949,10,-,22054488,881832
141.997452021,146,22833,11805,28960
141.997585058,10,-,14559640,377928
141.997724056,10,-,23534344,524176
141.997854948,10,-,15009968,372136
141.997984886,10,948673,35016,28960
143.015846014,10,-,22248520,881832
143.015994072,146,22833,11805,28960
143.016125917,10,-,14891232,377928
143.016264915,10,-,23889104,524176
143.0163939,10,-,15177936,372136
143.016522884,10,955121,35256,28960
144.033708096,10,-,22422280,881832
144.033864975,146,22833,11805,28960
144.034013987,10,-,15217032,377928
144.034152031,10,-,24223592,524176
144.034281969,10,-,15348800,372136
144.034409046,10,961537,35496,28960
145.052020073,10,-,22604728,881832
145.052159071,146,22833,11805,28960
145.052278042,10,-,15463192,377928
145.052396059,10,-,24527672,524176
145.052510023,10,-,15528352,372136
145.05262804,10,967985,35736,28960
146.069387913,10,-,22804552,881832
146.06952095,146,22833,11805,28960
146.069645882,10,-,15720936,377928
146.069774866,10,-,24812928,524176
146.069871902,10,-,-,-
146.069981098,10,-,15728176,372136
146.070103884,10,974417,35976,28960
147.087480068,146,23137,11805,28960
147.087620974,10,-,16039496,377928
147.087749958,10,-,25147416,524176
147.087867022,1,-,-,-
147.087995052,10,981089,36216,28960
148.104764938,146,23593,11805,28960
148.104876041,1,-,-,-
148.104989052,10,987089,36456,28960
149.121347904,146,23593,11805,28960
149.121465921,1,-,-,-
149.121579885,10,992465,36696,28960
150.137870073,146,23593,11805,28960
150.137989044,1,-,-,-
150.138122082,10,997825,36936,28960
