elapsed,cwnd,bytes_acked,bytes_received,rcv_space
35.0961060524,10,-,2956816,548792
35.0962460041,10,-,2969848,616848
35.0963861942,10,-,2901792,519832
35.0965120792,10,-,2916272,752960
35.0966382027,10,-,2878624,722552
35.0967750549,10,-,3079896,663184
35.0969150066,48,12933,3365,28960
35.0970380306,38,259905,9816,28960
36.1140770912,10,-,3194288,737032
36.114205122,10,-,2584680,751512
36.1143431664,10,-,2956816,548792
36.1144711971,10,-,2969848,616848
36.1145961285,10,-,3162432,760200
36.1147282124,10,-,3286960,752960
36.1148500443,10,-,2878624,722552
36.1149721146,10,-,3081344,663184
36.1150941849,48,12933,3365,28960
36.115208149,42,267633,10056,28960
37.1320290565,10,-,3404248,737032
37.1321671009,10,-,3375288,751512
37.1323280334,10,-,2956816,548792
37.1324660778,10,-,2969848,616848
37.132600069,10,-,3313024,760200
37.1327400208,10,-,3286960,752960
37.1328811646,10,-,2878624,722552
37.1330192089,10,-,3081344,663184
37.1331582069,48,12933,3365,28960
37.1332981586,48,275361,10296,28960
38.1501040459,10,-,3404248,737032
38.1502590179,10,-,3453480,751512
38.150398016,10,-,2956816,548792
38.1505382061,10,-,3412936,955680
38.150701046,10,-,3518640,760200
38.150840044,10,-,3286960,752960
38.1509780884,10,-,3142160,722552
38.1511111259,10,-,3082792,993328
38.1512541771,48,12933,3365,28960
38.1513850689,48,283121,10536,28960
39.1690821648,10,-,3404248,737032
39.1692070961,10,-,3453480,751512
39.16933918,10,-,2956816,548792
39.1694681644,10,-,3550496,955680
39.1695899963,10,-,3599728,760200
39.1697170734,10,-,3286960,752960
39.1698350906,10,-,3317368,722552
39.1699709892,10,-,3465064,993328
39.1700980663,48,12933,3365,28960
39.1702151299,8,290865,10776,28960
40.1877121925,10,-,3404248,737032
40.1878471375,10,-,3453480,751512
40.1879730225,10,-,3053832,952784
40.1880970001,10,-,3950144,955680
40.1882221699,10,-,3741632,760200
40.1883490086,10,-,3288408,752960
40.1884732246,10,-,3321712,722552
40.1885910034,10,-,3786520,993328
40.1887171268,48,12933,3365,28960
40.1888380051,18,298593,11016,28960
41.2068061829,10,-,3404248,737032
41.2069511414,10,-,3453480,751512
41.2071042061,10,-,3657648,952784
41.207239151,10,-,4005168,955680
41.2073800564,10,-,3741632,760200
41.2075231075,10,-,3288408,752960
41.2076590061,10,-,3321712,722552
41.2077951431,10,-,4006616,993328
41.2079260349,48,12933,3365,28960
41.2080581188,22,306321,11256,28960
42.2247102261,10,-,3404248,737032
42.2249081135,10,-,3453480,751512
42.2250881195,10,-,4319384,952784
42.2252180576,10,-,4086256,955680
42.2253460884,10,-,3770592,760200
42.2254631519,10,-,3288408,752960
42.2255890369,10,-,3321712,722552
42.2257111073,10,-,4092048,993328
42.2258331776,48,12933,3365,28960
42.2261111736,30,314065,11496,28960
43.2433800697,10,-,3404248,737032
43.2435181141,10,-,3453480,751512
43.243650198,10,-,4335320,952784
43.2437770367,10,-,4377304,955680
43.2438950539,10,-,4268704,760200
43.2440240383,10,-,3288408,752960
43.2441191673,10,-,-,-
43.2442381382,10,-,3323160,1074416
43.2443730831,10,-,4228160,993328
43.2445061207,48,12933,3365,28960
43.2446160316,34,321809,11736,28960
44.262761116,10,-,3567872,1107720
44.2629060745,10,-,3453480,751512
44.2630450726,10,-,4335320,952784
44.2631850243,10,-,4396128,955680
44.2633280754,10,-,4277392,760200
44.2634720802,10,-,3288408,752960
44.2635831833,1,-,-,-
44.2637200356,10,-,3790864,1074416
44.2638552189,10,-,4442464,993328
44.2639930248,48,12933,3365,28960
44.2641210556,41,329761,11976,28960
45.2820081711,10,-,4372960,1107720
45.2821500301,10,-,3453480,751512
45.2822811604,10,-,4335320,952784
45.2824141979,10,-,4396128,955680
45.2825350761,10,-,4277392,760200
45.2826530933,10,-,3288408,752960
45.2827551365,1,-,-,-
45.2828831673,10,-,3999376,1074416
45.282998085,10,-,4465632,993328
45.2831180096,48,12933,3365,28960
45.2832360268,51,337713,12216,28960
46.3009331226,10,-,4372960,1107720
