elapsed,cwnd,bytes_acked,bytes_received,rcv_space
111.640150785,10,-,9775448,178104
111.640283823,10,-,6511656,167968
112.654707909,10,-,11239376,201272
112.658991814,77,9033,2585,28960
112.659125805,10,-,10192472,149144
112.659243822,10,-,7890152,118736
112.659369946,17,724849,28056,28960
112.659497976,10,-,9837712,178104
112.659586906,10,-,-,-
112.659703016,10,-,6591296,167968
113.674578905,10,-,11369696,201272
113.678956985,77,9033,2585,28960
113.679107904,10,-,10296728,149144
113.679245949,10,-,8039296,118736
113.679382801,26,731617,28296,28960
113.679526806,10,-,9898528,178104
113.679631948,1,-,-,-
113.679772854,10,-,6669488,167968
114.694581985,10,-,11491328,201272
114.698977947,77,9033,2585,28960
114.699132919,10,-,10379264,149144
114.699265957,10,-,8182648,118736
114.699399948,32,738417,28536,28960
114.699532986,10,-,9959344,178104
114.699649811,1,-,-,-
114.699775934,10,-,6743336,167968
115.715845823,10,-,11602824,201272
115.720555782,77,9033,2585,28960
115.72070694,10,-,10471936,149144
115.720853806,10,-,8346272,118736
115.720989943,32,745217,28776,28960
115.721129894,10,-,10024504,178104
115.721244812,1,-,-,-
115.721382856,10,-,6828768,167968
116.737074852,10,-,11689704,201272
116.741494894,77,9033,2585,28960
116.741621971,10,-,10548680,149144
116.741740942,10,-,8496864,118736
116.741867781,32,751985,29016,28960
116.741994858,10,-,10085320,178104
116.742098808,1,-,-,-
116.742230892,10,-,6906960,167968
117.757340908,10,-,11776584,201272
117.76146698,77,9033,2585,28960
117.761595011,10,-,10632664,149144
117.761703968,10,-,8667728,118736
117.761815786,32,758769,29256,28960
117.761925936,10,-,10149032,178104
117.762025833,1,-,-,-
117.762133837,10,-,6990944,167968
118.776937008,10,-,11853328,201272
118.781086922,77,9033,2585,28960
118.781228781,10,-,10707960,149144
118.781371832,10,-,8818320,118736
118.781503916,32,765537,29496,28960
118.7816329,10,-,10209848,178104
118.78174901,1,-,-,-
118.781880856,10,-,7066240,167968
119.796916962,10,-,11938760,201272
119.801296949,77,9033,2585,28960
119.801447868,10,-,10786152,149144
119.801586866,10,-,8957328,118736
119.801720858,32,772321,29736,28960
119.801874876,10,-,10272112,178104
119.801989794,1,-,-,-
119.802120924,10,-,7137192,167968
120.817266941,10,-,12027088,201272
120.821153879,77,9033,2585,28960
120.821273804,10,-,10873032,149144
120.821393013,10,-,9110816,118736
120.821510792,32,779089,29976,28960
120.821630955,10,-,10340168,178104
120.821744919,10,-,7206696,167968
121.839275837,10,-,12115416,201272
121.840901852,77,9033,2585,28960
121.841028929,10,-,10961360,149144
121.841141939,10,-,9258512,118736
121.841270924,8,785633,30216,28960
121.841394901,10,-,10406776,178104
121.841504812,10,-,7279096,167968
122.856133938,10,-,12195056,201272
122.86032486,77,9033,2585,28960
122.860471964,10,-,11049688,149144
122.860610008,10,-,9406208,118736
122.860751867,17,792161,30456,28960
122.860888004,10,-,10480624,178104
122.861017942,10,-,7350048,167968
123.875409842,10,-,12264560,201272
123.879392862,77,9033,2585,28960
123.879513979,10,-,11135120,149144
123.879643917,10,-,9546664,118736
123.879759789,26,798705,30696,28960
123.879869938,10,-,10560264,178104
123.879992962,10,-,7419552,167968
124.894618988,10,-,12335512,201272
124.898736,77,9033,2585,28960
124.89888978,10,-,11220552,149144
124.899031878,10,-,9690016,118736
124.899181843,32,805249,30936,28960
124.89932394,10,-,10648592,178104
124.899454832,10,-,7493400,167968
125.914999008,10,-,12403568,201272
125.919022799,77,9033,2585,28960
125.919153929,10,-,11304536,149144
125.919282913,10,-,9826128,118736
125.919401884,32,811825,31176,28960
125.919511795,10,-,10735472,178104
125.919634819,10,-,7562904,167968
126.934892893,10,-,12475968,201272
126.938652992,77,9033,2585,28960
126.938785791,10,-,11391416,149144
126.938910007,10,-,9970928,118736
126.939030886,32,818385,31416,28960
126.939148903,10,-,10823800,178104
126.939268827,10,-,7633856,167968
127.954623938,10,-,12546920,201272
127.958668947,77,9033,2585,28960
127.958797932,10,-,11485536,149144
127.958920002,10,-,10118624,118736
127.959051847,32,824961,31656,28960
127.95917201,10,-,10916472,178104
127.959287882,10,-,7704808,167968
128.973856926,10,-,12617872,201272
128.978298903,77,9033,2585,28960
128.978454828,10,-,11597032,149144
128.978600979,10,-,10269216,118736
128.978731871,32,831537,31896,28960
128.978859901,10,-,11006248,178104
128.978991985,10,-,7774312,167968
128.979100943,10,-,-,-
129.993911982,10,-,12678688,201272
129.998070955,77,9033,2585,28960
129.998214006,10,-,11685360,149144
129.998342991,10,-,10396640,118736
129.998461962,32,838273,32136,28960
129.998581886,10,-,11088784,178104
129.998696804,10,-,7840920,167968
129.998789787,1,-,-,-
131.013881922,10,-,12762672,201272
131.018198013,79,9185,2585,28960
131.018332958,10,-,11802648,149144
131.018450975,40,845025,32376,28960
131.01857686,10,-,11193040,178104
131.018685818,10,-,7917664,167968
131.018776894,1,-,-,-
132.034710884,10,-,12859688,201272
132.038751841,79,9185,2585,28960
132.038882971,10,-,11905456,149144
132.039003849,46,851457,32616,28960
132.039113998,10,-,11294400,178104
132.03922987,10,-,7994408,167968
133.053631783,10,-,12949464,201272
133.057565928,79,9185,2585,28960
133.057693958,10,-,11999576,149144
133.057807922,46,857681,32856,28960
133.057935953,10,-,11384176,178104
133.058051825,10,-,8078392,167968
134.073010921,10,-,13037792,201272
134.077109814,79,9185,2585,28960
134.077258825,10,-,12092248,149144
134.077389956,50,863905,33096,28960
134.077519894,10,-,11481192,178104
134.077651978,10,-,8160928,167968
135.093091011,10,-,13101504,201272
135.097182989,79,9185,2585,28960
135.097329855,10,-,12183472,149144
135.097458839,50,870113,33336,28960
135.097594976,10,-,11620200,178104
135.097728968,10,-,8243464,167968
136.113570929,10,-,13169560,201272
136.117549896,81,9337,2585,28960
136.117684841,50,876321,33576,28960
136.117828846,10,-,11766448,178104
136.11795783,10,-,8333240,167968
137.134046793,10,-,13228928,201272
137.138049841,83,9489,2585,28960
137.138245821,50,882209,33816,28960
137.138411999,10,-,11888081,178104
137.138541937,10,-,8430256,167968
138.152880907,10,-,13294088,201272
138.156812906,83,9489,2585,28960
138.156949997,50,888113,34056,28960
138.157078981,10,-,8535960,167968
139.172237873,10,-,13354904,201272
139.176065922,83,9489,2585,28960
139.176183939,50,893681,34296,28960
139.17630291,10,-,8653248,167968
140.191495895,10,-,13415720,201272
140.1954,10,-,-,-
140.195557833,83,9489,2585,28960
140.195685863,50,899249,34536,28960
140.195817947,10,-,8763296,167968
141.211615801,10,-,13479432,201272
141.215503931,1,-,-,-
141.215631008,85,9641,2585,28960
141.215745926,50,905025,34776,28960
142.230401993,10,-,13559072,201272
142.234690905,1,-,-,-
142.234853983,85,9641,2585,28960
142.234985828,50,910497,35016,28960
143.249845982,10,-,13682152,201272
143.253929853,1,-,-,-
143.254062891,85,9641,2585,28960
143.254189014,52,915969,35256,28960
144.268431902,1,-,-,-
144.272179842,89,9945,2585,28960
144.272305012,52,921441,35496,28960
145.287984848,1,-,-,-
145.291839838,89,9945,2585,28960
145.291975975,52,926609,35736,28960
146.307125807,1,-,-,-
146.310861826,89,9945,2585,28960
146.310978889,52,931777,35976,28960
147.326382875,1,-,-,-
147.330199957,89,9945,2585,28960
147.330314875,52,936945,36216,28960
148.345105886,89,9945,2585,28960
148.349056959,52,942113,36456,28960
149.363389969,89,9945,2585,28960
149.367338896,52,947057,36696,28960
150.38170886,89,9945,2585,28960
150.385509014,52,952001,36936,28960
