elapsed,cwnd,bytes_acked,bytes_received,rcv_space
112.428766966,10,748737,28056,28960
112.428896904,145,18289,10765,28960
112.429016829,10,-,13059512,344624
112.429129839,10,-,12161752,353312
112.429255009,10,-,11143808,325800
112.4293859,10,-,10570400,338832
112.429499865,10,-,12200848,318560
113.446964979,10,755521,28296,28960
113.447121859,145,18289,10765,28960
113.447260857,10,-,13114536,344624
113.447391987,10,-,12219672,353312
113.447531939,10,-,11198832,325800
113.44767499,10,-,10658728,338832
113.447807789,10,-,12336960,318560
113.447905779,10,-,-,-
114.465539932,10,762225,28536,28960
114.465683937,145,18289,10765,28960
114.465808868,10,-,13182592,344624
114.465932846,10,-,12287728,353312
114.466053009,10,-,11271232,325800
114.466165781,10,-,10765880,338832
114.466289997,10,-,12499136,318560
114.466403008,1,-,-,-
115.483721972,10,769521,28776,28960
115.483878851,145,18289,10765,28960
115.484008789,10,-,13243408,344624
115.48414588,10,-,12347096,353312
115.484286785,10,-,11395760,325800
115.484421968,10,-,10864344,338832
115.484547853,10,-,12696064,318560
115.484663963,1,-,-,-
116.501850843,10,776545,29016,28960
116.501984835,145,18289,10765,28960
116.502103806,10,-,13289744,344624
116.50222683,10,-,12391984,353312
116.502338886,10,-,11582552,325800
116.50244379,10,-,10933848,338832
116.502565861,10,-,12895888,318560
117.519346952,10,783297,29256,28960
117.519474983,145,18289,10765,28960
117.519602776,10,-,13333184,344624
117.519728899,10,-,12436872,353312
117.51985383,10,-,11765000,325800
117.519972801,10,-,11004800,338832
117.520079851,10,-,13073992,318560
118.537073851,10,790049,29496,28960
118.537229776,145,18289,10765,28960
118.537390947,10,-,13386760,344624
118.537532806,10,-,12493344,353312
118.537672997,10,-,11937312,325800
118.537806988,10,-,11096024,338832
118.537932873,10,-,13281056,318560
119.554785967,10,796801,29736,28960
119.554942846,145,18289,10765,28960
119.55508399,10,-,13446128,344624
119.555225849,10,-,12557056,353312
119.55535388,10,-,12108176,325800
119.555480957,10,-,11190144,338832
119.555608988,10,-,13477984,318560
120.57264781,10,803569,29976,28960
120.572774887,145,18289,10765,28960
120.572898865,10,-,13504048,344624
120.573007822,10,-,12614976,353312
120.573121786,10,-,12290624,325800
120.573230982,10,-,11287160,338832
120.573368788,10,-,13666224,318560
121.589848995,10,810337,30216,28960
121.590065956,145,18289,10765,28960
121.590206861,10,-,13561968,344624
121.590339899,10,-,12675792,353312
121.59047389,10,-,12470176,325800
121.590616941,10,-,11388520,338832
121.590745926,10,-,13845776,318560
122.607551813,10,817105,30456,28960
122.607693911,145,18289,10765,28960
122.607814789,10,-,13622784,344624
122.607932806,10,-,12735160,353312
122.608043909,10,-,12649728,325800
122.608155966,10,-,11489880,338832
122.608274937,10,-,14025328,318560
123.624692917,10,823889,30696,28960
123.624837875,145,18289,10765,28960
123.62499094,10,-,13687944,344624
123.625132799,10,-,12793080,353312
123.625265837,10,-,12820592,325800
123.625417948,10,-,11589792,338832
123.62554884,10,-,14201984,318560
124.642987967,10,830657,30936,28960
124.643142939,145,18289,10765,28960
124.643245935,10,-,-,-
124.64338994,10,-,13773376,344624
124.643524885,10,-,12874168,353312
124.643664837,10,-,12974080,325800
124.643793821,10,-,11699840,338832
124.643924952,10,-,14352576,318560
125.66169095,10,837633,31176,28960
125.661827803,145,18289,10765,28960
125.661943913,1,-,-,-
125.662069798,10,-,13845776,344624
125.662192822,10,-,12971184,353312
125.662308931,10,-,13104400,325800
125.662417889,10,-,11883736,338832
125.662537813,10,-,14477104,318560
126.680202961,10,844641,31416,28960
126.680357933,145,18289,10765,28960
126.68047595,1,-,-,-
126.680626869,10,-,13918176,344624
126.68076086,10,-,13095712,353312
126.680895805,10,-,13228928,325800
126.681029797,10,-,12074872,338832
126.681162834,10,-,14604528,318560
127.698061943,10,851681,31656,28960
127.698205948,145,18289,10765,28960
127.698324919,1,-,-,-
127.698453903,10,-,13981888,344624
127.698592901,10,-,13265128,353312
127.698724985,10,-,13324496,325800
127.698851824,10,-,12286280,338832
127.698975801,10,-,14717472,318560
128.716223001,10,858689,31896,28960
128.716368914,145,18289,10765,28960
128.716492891,1,-,-,-
128.716638803,10,-,14045600,344624
128.716775894,10,-,13476536,353312
128.716906786,10,-,13491016,325800
128.717036009,10,-,12471624,338832
128.71717,10,-,14798560,318560
129.734385014,10,865713,32136,28960
129.734530926,145,18289,10765,28960
129.734655857,1,-,-,-
129.734797955,10,-,14094832,344624
129.734930992,10,-,13660432,353312
129.735065937,10,-,13724144,325800
129.735202789,10,-,12613528,338832
129.735334873,10,-,14895576,318560
130.752874851,10,872721,32376,28960
130.753016949,145,18289,10765,28960
130.753134966,10,-,14133928,344624
130.75324893,10,-,13805232,353312
130.753417969,10,-,13961616,325800
130.753534794,10,-,12706200,338832
130.753646851,10,-,15033136,318560
131.770768881,10,879505,32616,28960
131.770900011,145,18289,10765,28960
131.77102685,10,-,14171576,344624
131.771143913,10,-,13923968,353312
131.771253824,10,-,14201984,325800
131.771363974,10,-,12797424,338832
131.771479845,10,-,15169248,318560
132.788173914,10,886273,32856,28960
132.788341999,145,18289,10765,28960
132.78847599,10,-,14213568,344624
132.788613796,10,-,14045600,353312
132.788741827,10,-,14480000,325800
132.788874865,10,-,12859688,338832
132.789002895,10,-,15334320,318560
133.80657196,10,893073,33096,28960
133.806717873,145,18289,10765,28960
133.806863785,10,-,14249768,344624
133.807001829,10,-,14144064,353312
133.807134867,10,-,14726160,325800
133.807266951,10,-,12910368,338832
133.807401896,10,-,15490704,318560
134.824326992,10,899857,33336,28960
134.824484825,145,18289,10765,28960
134.824620008,10,-,14285968,344624
134.824767828,10,-,14281624,353312
134.824900866,10,-,14965080,325800
134.825030804,10,-,12952360,338832
134.825162888,10,-,15647088,318560
135.842660904,10,906641,33576,28960
135.842794895,145,18289,10765,28960
135.842916965,10,-,14333752,344624
135.843034983,10,-,14456832,353312
135.843151808,10,-,15166352,325800
135.843271971,10,-,13023312,338832
135.843381882,10,-,15783200,318560
136.860063791,10,913425,33816,28960
136.860280991,145,18289,10765,28960
136.860406876,10,-,14388776,344624
136.860532999,10,-,14649416,353312
136.860649824,10,-,15334320,325800
136.860770941,10,-,13108744,338832
136.860880852,10,-,15916416,318560
137.877504826,10,920225,34056,28960
137.877673864,145,18289,10765,28960
137.877808809,10,-,14462624,344624
137.877946854,10,-,14853584,353312
137.878075838,10,-,15522560,325800
137.878204823,10,-,13205760,338832
137.87833786,10,-,16046736,318560
138.895725012,10,926993,34296,28960
138.895861864,145,18289,10765,28960
138.895990849,10,-,14552400,344624
138.896111965,10,-,15033136,353312
138.896225929,10,-,15722384,325800
138.896342993,10,-,13296984,338832
138.896468878,10,-,16168368,318560
138.896569967,10,-,-,-
139.913456917,10,933985,34536,28960
139.913622856,146,18389,10765,28960
139.913746834,10,-,14642176,344624
139.91386199,10,-,15230064,353312
139.913987875,10,-,13389656,338832
139.914101839,10,-,16284208,318560
139.914203882,1,-,-,-
140.930477858,10,940657,34776,28960
140.930631876,146,18389,10765,28960
140.930765867,10,-,14742088,344624
140.930903912,10,-,15435680,353312
140.93104291,10,-,13459160,338832
140.931185007,10,-,16437696,318560
140.931299925,1,-,-,-
141.948232889,10,947329,35016,28960
141.94836092,146,18389,10765,28960
141.948481798,10,-,14846344,344624
141.948598862,10,-,15626816,353312
141.948705912,10,-,13524320,338832
141.948814869,10,-,16620144,318560
142.965497971,10,953777,35256,28960
142.965640783,146,18489,10765,28960
142.965763807,10,-,14963632,344624
142.965876818,10,-,13592376,338832
142.965995789,10,-,16867752,318560
143.982636929,10,959873,35496,28960
143.982792854,146,18589,10765,28960
143.982922792,10,-,15567448,344624
143.983047009,10,-,13748760,338832
145.000141859,10,965633,35736,28960
145.000273943,146,18589,10765,28960
145.000393867,10,-,16150992,344624
145.000514984,10,-,14223704,338832
146.017520905,10,971409,35976,28960
146.017658949,146,18837,10765,28960
147.034155846,10,976529,36216,28960
147.034304857,146,18837,10765,28960
148.050673008,10,981649,36456,28960
148.050830841,146,18837,10765,28960
149.066947937,10,986769,36696,28960
149.067101002,146,18837,10765,28960
150.08361578,10,991889,36936,28960
150.083778858,146,18837,10765,28960
150.083875895,10,-,-,-
