1529268804.069730000,172.16.9.1,172.16.4.1
1529268804.069922000,172.16.9.1,172.16.4.1
1529268804.071034000,172.16.4.1,172.16.9.1
1529268804.071597000,172.16.9.1,172.16.4.1
1529268804.074212000,172.16.9.1,172.16.4.1
1529268804.074279000,172.16.4.1,172.16.9.1
1529268804.074912000,172.16.9.1,172.16.4.1
1529268804.076523000,172.16.9.1,172.16.4.1
1529268804.077524000,172.16.4.1,172.16.9.1
1529268804.078149000,172.16.9.1,172.16.4.1
1529268804.079741000,172.16.9.1,172.16.4.1
1529268804.080520000,172.16.4.1,172.16.9.1
1529268804.081108000,172.16.9.1,172.16.4.1
1529268804.082976000,172.16.9.1,172.16.4.1
1529268804.084026000,172.16.4.1,172.16.9.1
1529268804.085179000,172.16.9.1,172.16.4.1
1529268804.085616000,172.16.9.1,172.16.4.1
1529268804.087028000,172.16.4.1,172.16.9.1
1529268804.088011000,172.16.9.1,172.16.4.1
1529268804.089737000,172.16.9.1,172.16.4.1
1529268804.090503000,172.16.4.1,172.16.9.1
1529268804.091086000,172.16.9.1,172.16.4.1
1529268804.092778000,172.16.9.1,172.16.4.1
1529268804.093026000,172.16.9.1,172.16.4.1
1529268804.093764000,172.16.4.1,172.16.9.1
1529268804.094792000,172.16.9.1,172.16.4.1
1529268804.096729000,172.16.9.1,172.16.4.1
1529268804.096840000,172.16.4.1,172.16.9.1
1529268804.097969000,172.16.9.1,172.16.4.1
1529268804.098344000,172.16.9.1,172.16.4.1
1529268804.100242000,172.16.4.1,172.16.9.1
1529268804.100841000,172.16.9.1,172.16.4.1
1529268804.102483000,172.16.9.1,172.16.4.1
1529268804.103482000,172.16.4.1,172.16.9.1
1529268804.104108000,172.16.9.1,172.16.4.1
1529268804.105870000,172.16.9.1,172.16.4.1
1529268804.106728000,172.16.4.1,172.16.9.1
1529268804.107356000,172.16.9.1,172.16.4.1
1529268804.109051000,172.16.9.1,172.16.4.1
1529268804.110023000,172.16.4.1,172.16.9.1
1529268804.110645000,172.16.9.1,172.16.4.1
1529268804.112262000,172.16.9.1,172.16.4.1
1529268804.112438000,172.16.9.1,172.16.4.1
1529268804.113269000,172.16.4.1,172.16.9.1
1529268804.114014000,172.16.9.1,172.16.4.1
1529268804.116265000,172.16.4.1,172.16.9.1
1529268804.116932000,172.16.9.1,172.16.4.1
1529268804.117114000,172.16.9.1,172.16.4.1
1529268804.118727000,172.16.9.1,172.16.4.1
1529268804.119507000,172.16.4.1,172.16.9.1
1529268804.120075000,172.16.9.1,172.16.4.1
1529268804.121730000,172.16.9.1,172.16.4.1
1529268804.122753000,172.16.4.1,172.16.9.1
1529268804.123764000,172.16.9.1,172.16.4.1
1529268804.125750000,172.16.9.1,172.16.4.1
1529268804.125775000,172.16.4.1,172.16.9.1
1529268804.126760000,172.16.9.1,172.16.4.1
1529268804.128928000,172.16.9.1,172.16.4.1
1529268804.129010000,172.16.4.1,172.16.9.1
1529268804.130111000,172.16.9.1,172.16.4.1
1529268804.132026000,172.16.9.1,172.16.4.1
1529268804.132133000,172.16.4.1,172.16.9.1
1529268804.132304000,172.16.9.1,172.16.4.1
1529268804.133051000,172.16.9.1,172.16.4.1
1529268804.135480000,172.16.4.1,172.16.9.1
1529268804.135721000,172.16.9.1,172.16.4.1
1529268804.136358000,172.16.9.1,172.16.4.1
1529268804.138736000,172.16.4.1,172.16.9.1
1529268804.139410000,172.16.9.1,172.16.4.1
1529268804.139597000,172.16.9.1,172.16.4.1
1529268804.139755000,172.16.9.1,172.16.4.1
1529268804.141971000,172.16.4.1,172.16.9.1
1529268804.142529000,172.16.9.1,172.16.4.1
1529268804.144146000,172.16.9.1,172.16.4.1
1529268804.144965000,172.16.4.1,172.16.9.1
1529268804.145668000,172.16.9.1,172.16.4.1
1529268804.147294000,172.16.9.1,172.16.4.1
1529268804.148461000,172.16.4.1,172.16.9.1
1529268804.149056000,172.16.9.1,172.16.4.1
1529268804.150662000,172.16.9.1,172.16.4.1
1529268804.150846000,172.16.9.1,172.16.4.1
1529268804.151455000,172.16.4.1,172.16.9.1
1529268804.151995000,172.16.9.1,172.16.4.1
1529268804.154592000,172.16.9.1,172.16.4.1
1529268804.154950000,172.16.4.1,172.16.9.1
1529268804.155572000,172.16.9.1,172.16.4.1
1529268804.157178000,172.16.9.1,172.16.4.1
1529268804.157946000,172.16.4.1,172.16.9.1
1529268804.158533000,172.16.9.1,172.16.4.1
1529268804.160127000,172.16.9.1,172.16.4.1
1529268804.161242000,172.16.4.1,172.16.9.1
1529268804.162250000,172.16.9.1,172.16.4.1
1529268804.162615000,172.16.9.1,172.16.4.1
1529268804.164492000,172.16.4.1,172.16.9.1
1529268804.165371000,172.16.9.1,172.16.4.1
1529268804.165790000,172.16.9.1,172.16.4.1
1529268804.167742000,172.16.4.1,172.16.9.1
1529268804.168762000,172.16.9.1,172.16.4.1
1529268804.170697000,172.16.9.1,172.16.4.1
1529268804.170990000,172.16.4.1,172.16.9.1
1529268804.171144000,172.16.9.1,172.16.4.1
1529268804.172259000,172.16.9.1,172.16.4.1
1529268804.174483000,172.16.4.1,172.16.9.1
1529268804.175390000,172.16.9.1,172.16.4.1
1529268804.175615000,172.16.9.1,172.16.4.1
1529268804.175774000,172.16.9.1,172.16.4.1
1529268804.177715000,172.16.4.1,172.16.9.1
1529268804.178483000,172.16.9.1,172.16.4.1
1529268804.180106000,172.16.9.1,172.16.4.1
1529268804.180711000,172.16.4.1,172.16.9.1
1529268804.181307000,172.16.9.1,172.16.4.1
1529268804.182987000,172.16.9.1,172.16.4.1
1529268804.183704000,172.16.4.1,172.16.9.1
1529268804.184333000,172.16.9.1,172.16.4.1
1529268804.185950000,172.16.9.1,172.16.4.1
1529268804.186949000,172.16.4.1,172.16.9.1
1529268804.187491000,172.16.9.1,172.16.4.1
1529268804.189100000,172.16.9.1,172.16.4.1
1529268804.190195000,172.16.4.1,172.16.9.1
1529268804.190878000,172.16.9.1,172.16.4.1
1529268804.192486000,172.16.9.1,172.16.4.1
1529268804.192676000,172.16.9.1,172.16.4.1
1529268804.193689000,172.16.4.1,172.16.9.1
1529268804.194257000,172.16.9.1,172.16.4.1
1529268804.196942000,172.16.4.1,172.16.9.1
1529268804.197016000,172.16.9.1,172.16.4.1
1529268804.198231000,172.16.9.1,172.16.4.1
1529268804.198496000,172.16.9.1,172.16.4.1
1529268804.199937000,172.16.4.1,172.16.9.1
1529268804.200907000,172.16.9.1,172.16.4.1
1529268804.201225000,172.16.9.1,172.16.4.1
1529268804.203434000,172.16.4.1,172.16.9.1
1529268804.204533000,172.16.9.1,172.16.4.1
1529268804.204825000,172.16.9.1,172.16.4.1
1529268804.206677000,172.16.4.1,172.16.9.1
1529268804.207419000,172.16.9.1,172.16.4.1
1529268804.209127000,172.16.9.1,172.16.4.1
1529268804.209964000,172.16.4.1,172.16.9.1
1529268804.210556000,172.16.9.1,172.16.4.1
1529268805.077685000,172.16.4.1,172.16.9.1
1529268805.078490000,172.16.9.1,172.16.4.1
1529268805.078741000,172.16.9.1,172.16.4.1
1529268805.080675000,172.16.4.1,172.16.9.1
1529268805.081214000,172.16.9.1,172.16.4.1
1529268805.081401000,172.16.9.1,172.16.4.1
1529268805.083671000,172.16.4.1,172.16.9.1
1529268805.084185000,172.16.9.1,172.16.4.1
1529268805.084374000,172.16.9.1,172.16.4.1
1529268805.086665000,172.16.4.1,172.16.9.1
1529268805.087225000,172.16.9.1,172.16.4.1
1529268805.087418000,172.16.9.1,172.16.4.1
1529268805.089658000,172.16.4.1,172.16.9.1
1529268805.090133000,172.16.9.1,172.16.4.1
1529268805.090314000,172.16.9.1,172.16.4.1
1529268805.092901000,172.16.4.1,172.16.9.1
1529268805.093077000,172.16.9.1,172.16.4.1
1529268805.093252000,172.16.9.1,172.16.4.1
1529268805.093940000,172.16.9.1,172.16.4.1
1529268805.095901000,172.16.4.1,172.16.9.1
1529268805.096416000,172.16.9.1,172.16.4.1
1529268805.098021000,172.16.9.1,172.16.4.1
1529268805.098206000,172.16.9.1,172.16.4.1
1529268805.098891000,172.16.4.1,172.16.9.1
1529268805.100748000,172.16.9.1,172.16.4.1
1529268805.100938000,172.16.9.1,172.16.4.1
1529268805.101888000,172.16.4.1,172.16.9.1
1529268805.102399000,172.16.9.1,172.16.4.1
1529268805.104910000,172.16.4.1,172.16.9.1
1529268805.105910000,172.16.9.1,172.16.4.1
1529268805.106309000,172.16.9.1,172.16.4.1
1529268805.106640000,172.16.9.1,172.16.4.1
1529268805.107895000,172.16.4.1,172.16.9.1
1529268805.108780000,172.16.9.1,172.16.4.1
1529268805.110751000,172.16.9.1,172.16.4.1
1529268805.110832000,172.16.4.1,172.16.9.1
1529268805.111010000,172.16.9.1,172.16.4.1
1529268805.113872000,172.16.4.1,172.16.9.1
1529268805.114021000,172.16.9.1,172.16.4.1
1529268805.114203000,172.16.9.1,172.16.4.1
1529268805.116877000,172.16.4.1,172.16.9.1
1529268805.117328000,172.16.9.1,172.16.4.1
1529268805.117698000,172.16.9.1,172.16.4.1
1529268805.117917000,172.16.9.1,172.16.4.1
1529268805.119925000,172.16.4.1,172.16.9.1
1529268805.120621000,172.16.9.1,172.16.4.1
1529268805.120817000,172.16.9.1,172.16.4.1
1529268805.122904000,172.16.4.1,172.16.9.1
1529268805.123422000,172.16.9.1,172.16.4.1
1529268805.123614000,172.16.9.1,172.16.4.1
1529268805.126147000,172.16.4.1,172.16.9.1
1529268805.126263000,172.16.9.1,172.16.4.1
1529268805.126440000,172.16.9.1,172.16.4.1
1529268805.129148000,172.16.4.1,172.16.9.1
1529268805.129680000,172.16.9.1,172.16.4.1
1529268805.129864000,172.16.9.1,172.16.4.1
1529268805.131480000,172.16.9.1,172.16.4.1
1529268805.131677000,172.16.9.1,172.16.4.1
1529268805.132145000,172.16.4.1,172.16.9.1
1529268805.134894000,172.16.9.1,172.16.4.1
1529268805.135027000,172.16.4.1,172.16.9.1
1529268805.135116000,172.16.9.1,172.16.4.1
1529268805.138070000,172.16.9.1,172.16.4.1
1529268805.138131000,172.16.4.1,172.16.9.1
1529268805.138289000,172.16.9.1,172.16.4.1
1529268805.138862000,172.16.9.1,172.16.4.1
1529268805.141125000,172.16.4.1,172.16.9.1
1529268805.141682000,172.16.9.1,172.16.4.1
1529268805.141867000,172.16.9.1,172.16.4.1
1529268805.144123000,172.16.4.1,172.16.9.1
1529268805.144634000,172.16.9.1,172.16.4.1
1529268805.144819000,172.16.9.1,172.16.4.1
1529268805.147116000,172.16.4.1,172.16.9.1
1529268805.147652000,172.16.9.1,172.16.4.1
1529268805.147842000,172.16.9.1,172.16.4.1
1529268805.150118000,172.16.4.1,172.16.9.1
1529268805.150916000,172.16.9.1,172.16.4.1
1529268805.151240000,172.16.9.1,172.16.4.1
1529268805.151480000,172.16.9.1,172.16.4.1
1529268805.153122000,172.16.4.1,172.16.9.1
1529268805.154067000,172.16.9.1,172.16.4.1
1529268805.154327000,172.16.9.1,172.16.4.1
1529268805.156112000,172.16.4.1,172.16.9.1
1529268805.156968000,172.16.9.1,172.16.4.1
1529268805.157280000,172.16.9.1,172.16.4.1
1529268805.159108000,172.16.4.1,172.16.9.1
1529268805.159946000,172.16.9.1,172.16.4.1
1529268805.160189000,172.16.9.1,172.16.4.1
1529268805.162106000,172.16.4.1,172.16.9.1
1529268805.162824000,172.16.9.1,172.16.4.1
1529268805.163022000,172.16.9.1,172.16.4.1
1529268805.165088000,172.16.4.1,172.16.9.1
1529268805.165674000,172.16.9.1,172.16.4.1
1529268805.165866000,172.16.9.1,172.16.4.1
1529268805.168135000,172.16.4.1,172.16.9.1
1529268805.168636000,172.16.9.1,172.16.4.1
1529268805.168819000,172.16.9.1,172.16.4.1
1529268805.171377000,172.16.4.1,172.16.9.1
1529268805.171459000,172.16.9.1,172.16.4.1
1529268805.171649000,172.16.9.1,172.16.4.1
1529268805.173616000,172.16.9.1,172.16.4.1
1529268805.173815000,172.16.9.1,172.16.4.1
1529268805.174374000,172.16.4.1,172.16.9.1
1529268805.177102000,172.16.9.1,172.16.4.1
1529268805.177210000,172.16.4.1,172.16.9.1
1529268805.177321000,172.16.9.1,172.16.4.1
1529268805.177977000,172.16.9.1,172.16.4.1
1529268805.180364000,172.16.4.1,172.16.9.1
1529268805.180858000,172.16.9.1,172.16.4.1
1529268805.181042000,172.16.9.1,172.16.4.1
1529268805.183359000,172.16.4.1,172.16.9.1
1529268805.183908000,172.16.9.1,172.16.4.1
1529268805.184092000,172.16.9.1,172.16.4.1
1529268805.186354000,172.16.4.1,172.16.9.1
1529268805.186980000,172.16.9.1,172.16.4.1
1529268805.187174000,172.16.9.1,172.16.4.1
1529268805.189606000,172.16.4.1,172.16.9.1
1529268805.190066000,172.16.9.1,172.16.4.1
1529268805.190315000,172.16.9.1,172.16.4.1
1529268805.190523000,172.16.9.1,172.16.4.1
1529268805.192614000,172.16.4.1,172.16.9.1
1529268805.193604000,172.16.9.1,172.16.4.1
1529268805.193869000,172.16.9.1,172.16.4.1
1529268805.195600000,172.16.4.1,172.16.9.1
1529268805.196346000,172.16.9.1,172.16.4.1
1529268805.196560000,172.16.9.1,172.16.4.1
1529268805.198584000,172.16.4.1,172.16.9.1
1529268805.199116000,172.16.9.1,172.16.4.1
1529268805.199299000,172.16.9.1,172.16.4.1
1529268805.201579000,172.16.4.1,172.16.9.1
1529268805.202075000,172.16.9.1,172.16.4.1
1529268805.202259000,172.16.9.1,172.16.4.1
1529268805.203326000,172.16.4.1,172.16.9.1
1529268805.203817000,172.16.9.1,172.16.4.1
1529268805.205075000,172.16.4.1,172.16.9.1
1529268805.205732000,172.16.9.1,172.16.4.1
1529268805.205926000,172.16.9.1,172.16.4.1
1529268805.206822000,172.16.4.1,172.16.9.1
1529268805.208526000,172.16.9.1,172.16.4.1
1529268805.208708000,172.16.9.1,172.16.4.1
1529268805.209816000,172.16.4.1,172.16.9.1
1529268805.210331000,172.16.9.1,172.16.4.1
1529268805.212813000,172.16.4.1,172.16.9.1
1529268805.213354000,172.16.9.1,172.16.4.1
1529268805.213631000,172.16.9.1,172.16.4.1
1529268805.215805000,172.16.4.1,172.16.9.1
1529268805.216274000,172.16.9.1,172.16.4.1
1529268805.216457000,172.16.9.1,172.16.4.1
1529268805.217555000,172.16.4.1,172.16.9.1
1529268805.218037000,172.16.9.1,172.16.4.1
1529268805.219549000,172.16.4.1,172.16.9.1
1529268805.219694000,172.16.9.1,172.16.4.1
1529268805.219867000,172.16.9.1,172.16.4.1
1529268805.221352000,172.16.4.1,172.16.9.1
1529268805.221913000,172.16.9.1,172.16.4.1
1529268805.223353000,172.16.4.1,172.16.9.1
1529268805.224215000,172.16.9.1,172.16.4.1
1529268805.224544000,172.16.9.1,172.16.4.1
1529268805.226358000,172.16.4.1,172.16.9.1
1529268805.227267000,172.16.9.1,172.16.4.1
1529268805.227526000,172.16.9.1,172.16.4.1
1529268805.229590000,172.16.4.1,172.16.9.1
1529268805.230386000,172.16.9.1,172.16.4.1
1529268805.230657000,172.16.9.1,172.16.4.1
1529268805.232514000,172.16.9.1,172.16.4.1
1529268805.232586000,172.16.4.1,172.16.9.1
1529268805.232766000,172.16.9.1,172.16.4.1
1529268805.235581000,172.16.4.1,172.16.9.1
1529268805.235764000,172.16.9.1,172.16.4.1
1529268805.235954000,172.16.9.1,172.16.4.1
1529268805.237326000,172.16.4.1,172.16.9.1
1529268805.237898000,172.16.9.1,172.16.4.1
1529268805.238086000,172.16.9.1,172.16.4.1
1529268805.239320000,172.16.4.1,172.16.9.1
1529268805.239797000,172.16.9.1,172.16.4.1
1529268805.241316000,172.16.4.1,172.16.9.1
1529268805.241915000,172.16.9.1,172.16.4.1
1529268805.243320000,172.16.4.1,172.16.9.1
1529268805.243829000,172.16.9.1,172.16.4.1
1529268805.244016000,172.16.9.1,172.16.4.1
1529268805.246310000,172.16.4.1,172.16.9.1
1529268805.246836000,172.16.9.1,172.16.4.1
1529268805.247023000,172.16.9.1,172.16.4.1
1529268805.249302000,172.16.4.1,172.16.9.1
1529268805.249818000,172.16.9.1,172.16.4.1
1529268805.249997000,172.16.9.1,172.16.4.1
1529268805.252300000,172.16.4.1,172.16.9.1
1529268805.252858000,172.16.9.1,172.16.4.1
1529268805.253054000,172.16.9.1,172.16.4.1
1529268805.254674000,172.16.9.1,172.16.4.1
1529268805.254863000,172.16.9.1,172.16.4.1
1529268805.255293000,172.16.4.1,172.16.9.1
1529268805.257043000,172.16.4.1,172.16.9.1
1529268805.257536000,172.16.9.1,172.16.4.1
1529268805.257743000,172.16.9.1,172.16.4.1
1529268805.259039000,172.16.4.1,172.16.9.1
1529268805.259478000,172.16.9.1,172.16.4.1
1529268805.261035000,172.16.4.1,172.16.9.1
1529268805.261691000,172.16.9.1,172.16.4.1
1529268805.261887000,172.16.9.1,172.16.4.1
1529268805.262782000,172.16.4.1,172.16.9.1
1529268805.263220000,172.16.9.1,172.16.4.1
1529268805.265783000,172.16.4.1,172.16.9.1
1529268805.266129000,172.16.9.1,172.16.4.1
1529268805.266468000,172.16.9.1,172.16.4.1
1529268805.267780000,172.16.4.1,172.16.9.1
1529268805.268533000,172.16.9.1,172.16.4.1
1529268805.268826000,172.16.9.1,172.16.4.1
1529268805.269570000,172.16.4.1,172.16.9.1
1529268805.271581000,172.16.4.1,172.16.9.1
1529268805.271719000,172.16.9.1,172.16.4.1
1529268805.272059000,172.16.9.1,172.16.4.1
1529268805.273323000,172.16.4.1,172.16.9.1
1529268805.274101000,172.16.9.1,172.16.4.1
1529268805.274593000,172.16.9.1,172.16.4.1
1529268805.276324000,172.16.4.1,172.16.9.1
1529268805.277114000,172.16.9.1,172.16.4.1
1529268805.277367000,172.16.9.1,172.16.4.1
1529268805.279315000,172.16.4.1,172.16.9.1
1529268805.280272000,172.16.9.1,172.16.4.1
1529268805.280474000,172.16.9.1,172.16.4.1
1529268805.282306000,172.16.4.1,172.16.9.1
1529268805.282875000,172.16.9.1,172.16.4.1
1529268805.283062000,172.16.9.1,172.16.4.1
1529268805.285297000,172.16.4.1,172.16.9.1
1529268805.286006000,172.16.9.1,172.16.4.1
1529268805.286208000,172.16.9.1,172.16.4.1
1529268805.288291000,172.16.4.1,172.16.9.1
1529268805.288814000,172.16.9.1,172.16.4.1
1529268805.289002000,172.16.9.1,172.16.4.1
1529268805.291534000,172.16.4.1,172.16.9.1
1529268805.291643000,172.16.9.1,172.16.4.1
1529268805.291817000,172.16.9.1,172.16.4.1
1529268805.293534000,172.16.4.1,172.16.9.1
1529268805.294025000,172.16.9.1,172.16.4.1
1529268805.294214000,172.16.9.1,172.16.4.1
1529268805.295282000,172.16.4.1,172.16.9.1
1529268805.295831000,172.16.9.1,172.16.4.1
1529268805.297028000,172.16.4.1,172.16.9.1
1529268805.297558000,172.16.9.1,172.16.4.1
1529268805.300019000,172.16.4.1,172.16.9.1
1529268805.300239000,172.16.9.1,172.16.4.1
1529268805.300422000,172.16.9.1,172.16.4.1
1529268805.301012000,172.16.9.1,172.16.4.1
1529268805.303277000,172.16.4.1,172.16.9.1
1529268805.304146000,172.16.9.1,172.16.4.1
1529268805.304396000,172.16.9.1,172.16.4.1
1529268805.306278000,172.16.4.1,172.16.9.1
1529268805.307240000,172.16.9.1,172.16.4.1
1529268805.307495000,172.16.9.1,172.16.4.1
1529268805.309266000,172.16.4.1,172.16.9.1
1529268805.309528000,172.16.9.1,172.16.4.1
1529268805.309802000,172.16.9.1,172.16.4.1
1529268806.221584000,172.16.9.1,172.16.4.1
1529268806.222201000,172.16.4.1,172.16.9.1
1529268806.222885000,172.16.9.1,172.16.4.1
1529268806.223953000,172.16.4.1,172.16.9.1
1529268806.224807000,172.16.9.1,172.16.4.1
1529268806.225162000,172.16.9.1,172.16.4.1
1529268806.226249000,172.16.4.1,172.16.9.1
1529268806.227264000,172.16.9.1,172.16.4.1
1529268806.228248000,172.16.4.1,172.16.9.1
1529268806.228922000,172.16.9.1,172.16.4.1
1529268806.229126000,172.16.9.1,172.16.4.1
1529268806.231484000,172.16.4.1,172.16.9.1
1529268806.232050000,172.16.9.1,172.16.4.1
1529268806.233766000,172.16.9.1,172.16.4.1
1529268806.234728000,172.16.4.1,172.16.9.1
1529268806.235273000,172.16.9.1,172.16.4.1
1529268806.237725000,172.16.4.1,172.16.9.1
1529268806.237953000,172.16.9.1,172.16.4.1
1529268806.238545000,172.16.9.1,172.16.4.1
1529268806.241131000,172.16.9.1,172.16.4.1
1529268806.241226000,172.16.4.1,172.16.9.1
1529268806.241935000,172.16.9.1,172.16.4.1
1529268806.244461000,172.16.4.1,172.16.9.1
1529268806.244580000,172.16.9.1,172.16.4.1
1529268806.245181000,172.16.9.1,172.16.4.1
1529268806.247706000,172.16.4.1,172.16.9.1
1529268806.247858000,172.16.9.1,172.16.4.1
1529268806.248441000,172.16.9.1,172.16.4.1
1529268806.250950000,172.16.4.1,172.16.9.1
1529268806.251073000,172.16.9.1,172.16.4.1
1529268806.251633000,172.16.9.1,172.16.4.1
1529268806.254200000,172.16.4.1,172.16.9.1
1529268806.254404000,172.16.9.1,172.16.4.1
1529268806.255491000,172.16.9.1,172.16.4.1
1529268806.257493000,172.16.4.1,172.16.9.1
1529268806.257589000,172.16.9.1,172.16.4.1
1529268806.258436000,172.16.9.1,172.16.4.1
1529268806.260375000,172.16.9.1,172.16.4.1
1529268806.260537000,172.16.4.1,172.16.9.1
1529268806.261423000,172.16.9.1,172.16.4.1
1529268806.261792000,172.16.9.1,172.16.4.1
1529268806.263943000,172.16.4.1,172.16.9.1
1529268806.264651000,172.16.9.1,172.16.4.1
1529268806.266267000,172.16.9.1,172.16.4.1
1529268806.266927000,172.16.4.1,172.16.9.1
1529268806.267515000,172.16.9.1,172.16.4.1
1529268806.269165000,172.16.9.1,172.16.4.1
1529268806.270420000,172.16.4.1,172.16.9.1
1529268806.270944000,172.16.9.1,172.16.4.1
1529268806.272563000,172.16.9.1,172.16.4.1
1529268806.273664000,172.16.4.1,172.16.9.1
1529268806.274196000,172.16.9.1,172.16.4.1
1529268806.275781000,172.16.9.1,172.16.4.1
1529268806.276959000,172.16.4.1,172.16.9.1
1529268806.277531000,172.16.9.1,172.16.4.1
1529268806.279114000,172.16.9.1,172.16.4.1
1529268806.280207000,172.16.4.1,172.16.9.1
1529268806.280773000,172.16.9.1,172.16.4.1
1529268806.282521000,172.16.9.1,172.16.4.1
1529268806.283451000,172.16.4.1,172.16.9.1
1529268806.284033000,172.16.9.1,172.16.4.1
1529268806.285713000,172.16.9.1,172.16.4.1
1529268806.286695000,172.16.4.1,172.16.9.1
1529268806.287266000,172.16.9.1,172.16.4.1
1529268806.288862000,172.16.9.1,172.16.4.1
1529268806.289939000,172.16.4.1,172.16.9.1
1529268806.290478000,172.16.9.1,172.16.4.1
1529268806.292070000,172.16.9.1,172.16.4.1
1529268806.292934000,172.16.4.1,172.16.9.1
1529268806.293523000,172.16.9.1,172.16.4.1
1529268806.295131000,172.16.9.1,172.16.4.1
1529268806.296178000,172.16.4.1,172.16.9.1
1529268806.296689000,172.16.9.1,172.16.4.1
1529268806.298358000,172.16.9.1,172.16.4.1
1529268806.299441000,172.16.4.1,172.16.9.1
1529268806.300355000,172.16.9.1,172.16.4.1
1529268806.300600000,172.16.9.1,172.16.4.1
1529268806.302938000,172.16.4.1,172.16.9.1
1529268806.303955000,172.16.9.1,172.16.4.1
1529268806.304234000,172.16.9.1,172.16.4.1
1529268806.306170000,172.16.4.1,172.16.9.1
1529268806.307228000,172.16.9.1,172.16.4.1
1529268806.307550000,172.16.9.1,172.16.4.1
1529268806.309416000,172.16.4.1,172.16.9.1
1529268806.310290000,172.16.9.1,172.16.4.1
1529268806.310540000,172.16.9.1,172.16.4.1
1529268806.312667000,172.16.4.1,172.16.9.1
1529268806.313429000,172.16.9.1,172.16.4.1
1529268806.313702000,172.16.9.1,172.16.4.1
1529268806.315648000,172.16.4.1,172.16.9.1
1529268806.316188000,172.16.9.1,172.16.4.1
1529268806.317807000,172.16.9.1,172.16.4.1
1529268806.318891000,172.16.4.1,172.16.9.1
1529268806.319417000,172.16.9.1,172.16.4.1
1529268806.321020000,172.16.9.1,172.16.4.1
1529268806.322388000,172.16.4.1,172.16.9.1
1529268806.322914000,172.16.9.1,172.16.4.1
1529268806.324507000,172.16.9.1,172.16.4.1
1529268806.325632000,172.16.4.1,172.16.9.1
1529268806.326198000,172.16.9.1,172.16.4.1
1529268806.327788000,172.16.9.1,172.16.4.1
1529268806.328928000,172.16.4.1,172.16.9.1
1529268806.329574000,172.16.9.1,172.16.4.1
1529268806.329776000,172.16.9.1,172.16.4.1
1529268806.332173000,172.16.4.1,172.16.9.1
1529268806.332705000,172.16.9.1,172.16.4.1
1529268806.334397000,172.16.9.1,172.16.4.1
1529268806.335415000,172.16.4.1,172.16.9.1
1529268806.335928000,172.16.9.1,172.16.4.1
1529268806.337683000,172.16.9.1,172.16.4.1
1529268806.338671000,172.16.4.1,172.16.9.1
1529268806.339581000,172.16.9.1,172.16.4.1
1529268806.339825000,172.16.9.1,172.16.4.1
1529268806.341920000,172.16.4.1,172.16.9.1
1529268806.342821000,172.16.9.1,172.16.4.1
1529268806.343070000,172.16.9.1,172.16.4.1
1529268806.345161000,172.16.4.1,172.16.9.1
1529268806.346151000,172.16.9.1,172.16.4.1
1529268806.346399000,172.16.9.1,172.16.4.1
1529268806.348234000,172.16.9.1,172.16.4.1
1529268806.348390000,172.16.4.1,172.16.9.1
1529268806.348950000,172.16.9.1,172.16.4.1
1529268806.350554000,172.16.9.1,172.16.4.1
1529268806.351640000,172.16.4.1,172.16.9.1
1529268806.352188000,172.16.9.1,172.16.4.1
1529268806.353779000,172.16.9.1,172.16.4.1
1529268806.354889000,172.16.4.1,172.16.9.1
1529268806.355480000,172.16.9.1,172.16.4.1
1529268806.357069000,172.16.9.1,172.16.4.1
1529268806.358128000,172.16.4.1,172.16.9.1
1529268806.358674000,172.16.9.1,172.16.4.1
1529268806.360277000,172.16.9.1,172.16.4.1
1529268806.361375000,172.16.4.1,172.16.9.1
1529268806.361937000,172.16.9.1,172.16.4.1
1529268806.363533000,172.16.9.1,172.16.4.1
1529268806.364618000,172.16.4.1,172.16.9.1
1529268806.365143000,172.16.9.1,172.16.4.1
1529268806.366745000,172.16.9.1,172.16.4.1
1529268806.367864000,172.16.4.1,172.16.9.1
1529268806.368421000,172.16.9.1,172.16.4.1
1529268806.370006000,172.16.9.1,172.16.4.1
1529268806.370185000,172.16.9.1,172.16.4.1
1529268806.371113000,172.16.4.1,172.16.9.1
1529268806.371793000,172.16.9.1,172.16.4.1
1529268806.374367000,172.16.4.1,172.16.9.1
1529268806.374672000,172.16.9.1,172.16.4.1
1529268806.375492000,172.16.9.1,172.16.4.1
1529268806.377547000,172.16.9.1,172.16.4.1
1529268806.377610000,172.16.4.1,172.16.9.1
1529268806.378513000,172.16.9.1,172.16.4.1
1529268806.380339000,172.16.9.1,172.16.4.1
1529268806.380905000,172.16.4.1,172.16.9.1
1529268806.381839000,172.16.9.1,172.16.4.1
1529268806.382039000,172.16.9.1,172.16.4.1
1529268806.384141000,172.16.4.1,172.16.9.1
1529268806.384714000,172.16.9.1,172.16.4.1
1529268806.386325000,172.16.9.1,172.16.4.1
1529268806.387383000,172.16.4.1,172.16.9.1
1529268806.387889000,172.16.9.1,172.16.4.1
1529268806.389536000,172.16.9.1,172.16.4.1
1529268806.390630000,172.16.4.1,172.16.9.1
1529268806.391212000,172.16.9.1,172.16.4.1
1529268806.392803000,172.16.9.1,172.16.4.1
1529268806.392976000,172.16.9.1,172.16.4.1
1529268806.393873000,172.16.4.1,172.16.9.1
1529268806.394457000,172.16.9.1,172.16.4.1
1529268806.397049000,172.16.9.1,172.16.4.1
1529268806.397118000,172.16.4.1,172.16.9.1
